round_id,variant,kappa,selected_count,top4_mean_actual,overlap_with_kappa035,selected_formulations,scope
ROUND_007,sens_length_short,2.0,4,42.316874999999996,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_724742f4ebc1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_logit,0.35,4,45.025625,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_logit,0.0,4,45.025625,4,v2_6fb2fa9dc5d5;v2_655dce03a47b;v2_6f20e63adb1d;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_logit,1.0,4,51.4925,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_logit,2.0,4,44.521249999999995,2,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_acaa3c7de271,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_matern15,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_matern15,0.0,4,45.025625,3,v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_6f20e63adb1d;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_matern15,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_matern15,2.0,4,40.648125,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_mean_median,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_mean_median,0.0,4,45.025625,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_mean_median,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_mean_median,2.0,4,40.648125,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_mixed_sources,0.35,4,30.15625,4,v2_6f20e63adb1d;v2_655dce03a47b;v2_2df18f043f0c;v2_adfd2284b7fb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_mixed_sources,0.0,4,40.466875,3,v2_6f20e63adb1d;v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_mixed_sources,1.0,4,10.07125,2,v2_2df18f043f0c;v2_adfd2284b7fb;v2_a1a1ae0b19bb;v2_724742f4ebc1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_mixed_sources,2.0,4,10.07125,2,v2_2df18f043f0c;v2_adfd2284b7fb;v2_a1a1ae0b19bb;v2_724742f4ebc1,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_10pp,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_10pp,0.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_10pp,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_10pp,2.0,4,40.648125,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_1pp,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_1pp,0.0,4,45.025625,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_1pp,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_1pp,2.0,4,40.648125,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_3pp,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_3pp,0.0,4,45.025625,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_3pp,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_3pp,2.0,4,40.648125,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_5pp,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_5pp,0.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_5pp,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_5pp,2.0,4,40.648125,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_learned,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_learned,0.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_learned,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_noise_learned,2.0,4,40.648125,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_2df18f043f0c,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_rbf,0.35,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_rbf,0.0,4,45.025625,3,v2_6f20e63adb1d;v2_655dce03a47b;v2_6fb2fa9dc5d5;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_rbf,1.0,4,51.4925,4,v2_655dce03a47b;v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_7371aa062562,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_rbf,2.0,4,44.521249999999995,3,v2_655dce03a47b;v2_6f20e63adb1d;v2_7371aa062562;v2_acaa3c7de271,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_recent3,0.35,4,45.025625,4,v2_6fb2fa9dc5d5;v2_6f20e63adb1d;v2_655dce03a47b;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_recent3,0.0,4,45.025625,4,v2_6fb2fa9dc5d5;v2_6f20e63adb1d;v2_655dce03a47b;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_recent3,1.0,4,45.025625,4,v2_6f20e63adb1d;v2_6fb2fa9dc5d5;v2_655dce03a47b;v2_c0858ec7c2c6,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_007,sens_recent3,2.0,4,30.15625,2,v2_6f20e63adb1d;v2_655dce03a47b;v2_2df18f043f0c;v2_adfd2284b7fb,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_bounds_learned,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_bounds_learned,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_bounds_learned,1.0,4,31.199375,3,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_bounds_learned,2.0,4,31.199375,3,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_existing,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_existing,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_existing,1.0,4,30.714375,3,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_existing,2.0,4,25.555,2,v2_b2a7d8453992;v2_16ebd2e14898;v2_d2de523913b8;v2_4b9990641d38,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_existing_adaptive,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_existing_adaptive,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_existing_adaptive,1.0,4,33.22125,4,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_existing_adaptive,2.0,4,25.555,2,v2_b2a7d8453992;v2_16ebd2e14898;v2_d2de523913b8;v2_4b9990641d38,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_mean,0.35,4,22.10875,4,v2_00d4dc35ee8a;v2_0c1889c524b0;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_mean,0.0,4,22.10875,4,v2_00d4dc35ee8a;v2_0c1889c524b0;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_mean,1.0,4,22.10875,4,v2_00d4dc35ee8a;v2_0c1889c524b0;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_mean,2.0,4,22.10875,4,v2_00d4dc35ee8a;v2_0c1889c524b0;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_median,0.35,4,22.10875,4,v2_00d4dc35ee8a;v2_0c1889c524b0;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_median,0.0,4,22.10875,4,v2_00d4dc35ee8a;v2_0c1889c524b0;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_median,1.0,4,22.10875,4,v2_00d4dc35ee8a;v2_0c1889c524b0;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,campaign_median,2.0,4,22.10875,4,v2_00d4dc35ee8a;v2_0c1889c524b0;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,current_mixed,0.35,4,23.057499999999997,4,v2_16ebd2e14898;v2_b2a7d8453992;v2_c29d85c403ed;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,current_mixed,0.0,4,23.057499999999997,4,v2_16ebd2e14898;v2_b2a7d8453992;v2_c29d85c403ed;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,current_mixed,1.0,4,21.235625,3,v2_16ebd2e14898;v2_c29d85c403ed;v2_d2de523913b8;v2_0c1889c524b0,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,current_mixed,2.0,4,15.456875,2,v2_c29d85c403ed;v2_d2de523913b8;v2_0c1889c524b0;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,legacy_correction,0.35,4,26.9575,4,v2_b2a7d8453992;v2_6f20e63adb1d;v2_cfd8fbca69e1;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,legacy_correction,0.0,4,33.22125,3,v2_b2a7d8453992;v2_6f20e63adb1d;v2_cfd8fbca69e1;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,legacy_correction,1.0,4,15.934375000000001,2,v2_b2a7d8453992;v2_d2de523913b8;v2_4b9990641d38;v2_c29d85c403ed,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,legacy_correction,2.0,4,12.623750000000001,1,v2_d2de523913b8;v2_4b9990641d38;v2_c29d85c403ed;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_amplitude_learned,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_amplitude_learned,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_amplitude_learned,1.0,4,30.714375,3,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_amplitude_learned,2.0,4,25.555,2,v2_b2a7d8453992;v2_16ebd2e14898;v2_d2de523913b8;v2_4b9990641d38,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_ard_learned,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_ard_learned,0.0,4,33.22125,4,v2_b2a7d8453992;v2_6f20e63adb1d;v2_cfd8fbca69e1;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_ard_learned,1.0,4,32.688125,3,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_0c1889c524b0,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_ard_learned,2.0,4,28.873124999999998,2,v2_b2a7d8453992;v2_16ebd2e14898;v2_0c1889c524b0;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_baseline,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_baseline,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_baseline,1.0,4,30.714375,3,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_baseline,2.0,4,25.555,2,v2_b2a7d8453992;v2_16ebd2e14898;v2_d2de523913b8;v2_4b9990641d38,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds,1.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds,2.0,4,33.22125,4,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned,1.0,4,31.199375,3,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned,2.0,4,31.199375,3,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned_restarts,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned_restarts,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned_restarts,1.0,4,31.199375,3,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned_restarts,2.0,4,31.199375,3,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned_wide,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned_wide,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned_wide,1.0,4,31.199375,3,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_bounds_learned_wide,2.0,4,31.199375,3,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_2c468d77758b,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_learned,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_learned,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_learned,1.0,4,30.714375,3,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_learned,2.0,4,25.555,2,v2_b2a7d8453992;v2_16ebd2e14898;v2_d2de523913b8;v2_4b9990641d38,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_long,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_long,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_long,1.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_long,2.0,4,25.221874999999997,3,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_949b1b9d7a24;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_short,0.35,4,33.22125,4,v2_6f20e63adb1d;v2_cfd8fbca69e1;v2_b2a7d8453992;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_short,0.0,4,33.22125,4,v2_6f20e63adb1d;v2_cfd8fbca69e1;v2_b2a7d8453992;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_short,1.0,4,28.978749999999998,3,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_949b1b9d7a24,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_length_short,2.0,4,28.978749999999998,3,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_949b1b9d7a24,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_logit,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_logit,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_logit,1.0,4,30.714375,3,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_logit,2.0,4,25.555,2,v2_b2a7d8453992;v2_16ebd2e14898;v2_d2de523913b8;v2_4b9990641d38,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_matern15,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_matern15,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_matern15,1.0,4,30.714375,3,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_matern15,2.0,4,25.555,2,v2_b2a7d8453992;v2_16ebd2e14898;v2_d2de523913b8;v2_4b9990641d38,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_mean_median,0.35,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_16ebd2e14898;v2_6f20e63adb1d,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_mean_median,0.0,4,33.22125,4,v2_b2a7d8453992;v2_cfd8fbca69e1;v2_6f20e63adb1d;v2_16ebd2e14898,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_mean_median,1.0,4,30.714375,3,v2_b2a7d8453992;v2_16ebd2e14898;v2_cfd8fbca69e1;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_mean_median,2.0,4,25.555,2,v2_b2a7d8453992;v2_16ebd2e14898;v2_d2de523913b8;v2_4b9990641d38,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_mixed_sources,0.35,4,23.057499999999997,4,v2_16ebd2e14898;v2_b2a7d8453992;v2_c29d85c403ed;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_mixed_sources,0.0,4,23.057499999999997,4,v2_16ebd2e14898;v2_b2a7d8453992;v2_c29d85c403ed;v2_d2de523913b8,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
ROUND_008,sens_mixed_sources,1.0,4,21.235625,3,v2_16ebd2e14898;v2_c29d85c403ed;v2_d2de523913b8;v2_0c1889c524b0,rerank_measured_frozen_slate_without_production_constraints_or_new_candidates
